x,z
2.2721,-331.8251
7.2739,-331.7629
12.2624,-331.6974
17.2508,-331.6286
22.2391,-331.5531
27.2281,-331.4793
32.2180,-331.4174
37.2044,-331.3690
42.1924,-331.3396
47.1824,-331.3242
52.1758,-331.3155
57.1716,-331.3045
62.1723,-331.2851
67.1695,-331.2522
72.1635,-331.2162
77.1572,-331.1826
82.1532,-331.1419
87.1533,-331.0903
92.1560,-331.0228
97.1555,-330.9341
102.1381,-330.8470
107.1368,-330.7759
112.1447,-330.6978
117.1655,-330.5887
122.2027,-330.4178
127.2637,-330.1363
132.2951,-329.7217
137.3322,-329.2069
142.3940,-328.4927
147.4514,-327.4593
152.4219,-326.0251
157.2558,-324.1600
161.9252,-321.8846
166.4155,-319.3484
170.6857,-316.6470
174.5369,-313.4861
178.1036,-310.2341
181.4535,-307.0663
184.3569,-303.8143
186.5926,-300.1705
188.3724,-296.2387
189.8405,-292.2322
190.6995,-287.9724
191.4583,-283.4007
192.3689,-278.6481
192.3708,-273.7164
191.7731,-268.7122
190.7775,-263.7475
189.4394,-258.8562
187.7560,-254.0467
185.7929,-249.3395
183.5417,-244.7549
181.0169,-240.3049
178.1986,-236.0288
175.1419,-231.9370
171.9224,-227.9986
168.5710,-224.1872
165.1199,-220.4561
161.5464,-216.8307
157.9131,-213.2833
154.2435,-209.7804
150.5232,-206.3267
146.7125,-202.9553
142.7443,-199.7427
138.6649,-196.7009
134.5276,-193.7719
130.4004,-190.8629
126.1818,-188.0368
121.8316,-185.3658
117.3542,-182.8896
112.8038,-180.6029
108.2754,-178.3619
103.7184,-176.1520
99.1238,-173.9992
94.4752,-171.9382
89.7566,-170.0054
84.9763,-168.2497
80.1577,-166.6281
75.2970,-165.1376
70.3955,-163.7891
65.4538,-162.5908
60.4792,-161.5383
55.4855,-160.6401
50.4744,-159.8521
45.4542,-159.1757
40.4139,-158.6194
35.3586,-158.1949
30.2884,-157.9263
25.2047,-157.8422
20.1235,-157.9927
15.0612,-158.3830
10.0338,-158.9310
5.0350,-159.5623
0.0545,-160.2545
-4.9040,-160.9817
-9.8800,-161.7169
-14.8278,-162.5322
-19.7466,-163.4990
-24.6329,-164.6291
-29.4721,-165.8819
-34.3066,-167.1796
-39.1321,-168.4863
-43.9627,-169.8947
-48.7439,-171.3680
-53.5230,-172.8983
-58.2998,-174.4521
-63.0778,-175.9862
-67.8843,-177.4657
-72.7292,-178.8391
-77.5508,-180.1108
-82.3970,-181.3911
-87.2300,-182.7128
-92.0693,-184.0834
-96.9058,-185.4464
-101.7937,-186.7567
-106.7318,-187.9399
-111.7032,-188.9435
-116.7247,-189.7547
-121.7444,-190.3923
-126.7444,-190.9589
-131.7501,-191.5124
-136.8021,-191.9716
-141.9039,-192.2405
-147.0151,-192.2040
-152.1110,-191.8721
-157.2076,-191.3234
-162.2951,-190.5806
-167.3294,-189.6478
-172.2855,-188.4703
-177.1663,-187.1180
-181.9644,-185.6183
-186.6683,-183.9816
-191.2788,-182.1815
-195.7938,-180.2263
-200.1739,-178.0635
-204.3952,-175.6678
-208.4662,-173.0559
-212.4083,-170.2636
-216.2070,-167.3035
-219.8200,-164.1480
-223.2060,-160.7817
-226.3774,-157.2205
-229.3377,-153.4940
-232.0860,-149.6257
-234.6075,-145.6259
-236.9146,-141.4944
-239.0498,-137.2591
-241.0340,-132.9454
-242.8520,-128.5623
-244.4849,-124.0976
-245.9164,-119.5436
-247.1530,-114.9091
-248.1983,-110.2080
-249.0746,-105.4386
-249.8051,-100.6175
-250.3616,-95.7505
-250.6842,-90.8446
-250.7320,-85.8934
-250.4412,-80.9165
-249.8261,-75.9341
-248.9311,-70.9784
-247.8209,-66.0348
-246.5806,-61.1059
-245.1697,-56.2198
-243.5288,-51.3906
-241.5435,-46.6808
-239.3068,-42.1248
-236.9431,-37.7016
-234.5641,-33.3165
-232.1447,-28.9310
-229.6314,-24.5984
-227.0873,-20.3126
-224.5586,-16.0291
-222.0371,-11.7348
-219.5005,-7.4446
-216.9634,-3.1597
-214.4371,1.1240
-211.9461,5.4261
-209.4670,9.7534
-206.9504,14.0846
-204.3579,18.3812
