x,z
-213.6341,-717.0865
-212.0396,-712.1823
-210.5286,-707.4530
-209.0646,-702.7670
-207.6058,-697.9564
-206.2104,-693.1558
-204.8722,-688.2714
-203.6365,-683.4243
-202.4614,-678.5978
-201.2584,-673.7600
-199.9887,-668.8621
-198.7410,-664.0349
-197.5878,-659.1542
-196.6393,-654.2187
-195.8743,-649.2564
-195.3080,-644.1644
-195.2708,-639.0456
-195.6108,-633.9585
-196.1410,-628.9171
-196.5820,-623.9516
-197.0154,-618.9761
-197.5069,-614.1065
-198.2271,-609.4696
-199.4962,-604.9973
-200.7419,-600.5259
-202.1402,-596.0796
-203.7706,-591.7150
-205.7864,-587.5189
-208.1896,-583.4725
-210.7371,-579.3997
-213.2959,-575.2180
-215.9162,-570.9744
-218.7212,-566.7449
-221.5730,-562.5112
-224.4646,-558.3829
-227.4705,-554.4687
-230.3919,-550.5876
-233.0190,-546.5868
-235.1739,-542.3587
-237.0629,-538.0014
-238.6602,-533.5448
-239.8608,-528.9741
-240.6520,-524.3123
-241.1629,-519.5771
-241.5376,-514.7629
-241.7290,-509.9120
-241.7002,-505.0182
-241.3828,-500.1119
-240.7792,-495.2244
-239.9559,-490.3619
-238.8130,-485.5637
-237.2263,-480.9002
-235.0676,-476.4456
-232.5701,-472.0894
-230.0763,-467.6874
-227.7059,-463.2137
-225.5486,-458.6043
-223.6908,-453.8471
-222.1605,-448.9668
-220.9893,-443.9848
-220.1429,-438.9169
-219.7407,-433.7439
-219.8902,-428.5490
-220.3716,-423.4277
-221.0281,-418.3869
-221.9507,-413.4256
-223.0929,-408.5697
-224.3244,-403.7528
-225.4956,-399.0922
-226.6534,-394.3868
-227.9712,-389.7127
-229.5053,-385.1236
-231.2754,-380.5897
-233.2694,-376.1575
-235.4563,-371.7662
-237.6959,-367.3236
-239.9382,-362.8165
-242.2809,-358.2981
-244.8347,-353.8756
-247.6509,-349.6164
-250.7051,-345.5230
-253.9407,-341.5600
-257.3541,-337.7364
-260.9625,-334.0852
-264.7501,-330.6426
-268.6316,-327.3617
-272.5862,-324.2004
-276.6073,-321.1402
-280.6807,-318.1654
-284.7966,-315.2648
-288.9405,-312.4214
-293.0912,-309.6042
-297.2323,-306.7952
-301.3475,-303.9651
-305.4770,-301.0785
