x,z
-292.4320,186.1867
-294.0418,181.4447
-295.6290,176.6861
-297.1760,171.9198
-298.6787,167.1512
-300.1220,162.3435
-301.4725,157.5020
-302.7305,152.6396
-303.9363,147.7656
-305.0729,142.8638
-306.1013,137.9212
-306.9721,132.9381
-307.6499,127.9199
-308.1687,122.8945
-308.5660,117.8623
-308.8680,112.8392
-308.9348,107.7768
-308.7550,102.7031
-308.3720,97.6401
-307.6708,92.6672
-306.7450,87.7190
-305.9363,82.8231
-305.3362,77.9773
-304.9347,73.2066
-304.5155,68.4051
-304.0214,63.4969
-303.4289,58.5164
-302.6926,53.5196
-301.7990,48.5504
-300.6875,43.5981
-299.2973,38.6958
-297.5867,33.9078
-295.5807,29.2240
-293.2020,24.7157
-290.5637,20.3964
-287.8228,16.1963
-285.1202,12.0044
-282.4693,7.7574
-279.7051,3.5290
-276.6469,-0.5662
-273.1741,-4.3207
-269.3511,-7.7293
-265.1216,-10.6217
-260.5521,-12.7233
-255.9461,-14.2154
-251.5444,-15.3050
-247.1678,-16.1207
-242.5618,-17.1443
-237.6899,-18.0714
-232.6887,-18.8427
-227.6194,-19.3748
-222.4888,-19.6239
-217.3483,-19.6379
-212.2503,-19.3888
-207.1714,-18.9975
-202.1059,-18.3390
-197.1706,-17.1520
-192.4328,-15.6670
-187.8452,-14.1017
-183.2395,-12.6232
-178.5573,-11.0409
-173.8154,-9.5149
-169.0294,-8.1116
-164.2244,-6.7424
-159.3832,-5.3921
-154.5009,-4.1477
-149.5754,-3.0877
-144.6098,-2.2357
-139.6173,-1.5785
-134.6177,-1.0639
-129.6161,-0.6416
-124.6072,-0.2865
-119.5888,-0.0341
-114.5711,0.1302
-109.5561,0.2285
-104.5406,0.2752
-99.5217,0.2525
-94.5062,0.1655
-89.4944,0.0269
-84.4827,-0.1574
-79.4716,-0.3974
-74.4667,-0.6853
-69.4664,-1.0051
-64.4677,-1.3484
-59.4704,-1.7292
-54.4780,-2.1458
-49.4915,-2.5876
-44.5073,-3.0441
-39.5248,-3.5197
-34.5437,-4.0172
-29.5666,-4.5340
-24.5901,-5.0669
-19.6145,-5.6184
-14.6423,-6.1868
-9.6724,-6.7698
-4.7036,-7.3646
0.2635,-7.9743
5.2285,-8.5994
10.1921,-9.2368
15.1540,-9.8788
20.1184,-10.5291
25.0730,-11.1896
30.0174,-11.8525
34.9711,-12.5121
39.9313,-13.1719
44.9006,-13.8420
49.8630,-14.5078
54.8284,-15.1622
59.7941,-15.7987
64.7714,-16.4097
69.7331,-16.9833
74.7069,-17.5353
79.6820,-18.0653
84.6595,-18.5770
89.6380,-19.0722
94.6176,-19.5532
99.6014,-20.0222
104.5844,-20.4751
109.5701,-20.9141
114.5567,-21.3413
119.5433,-21.7571
124.5312,-22.1627
129.5083,-22.5592
134.5067,-22.9455
139.4998,-23.3204
144.4963,-23.6871
149.4924,-24.0432
154.4967,-24.3882
159.4917,-24.7185
164.4853,-25.0330
169.4769,-25.3201
174.4850,-25.5548
179.4969,-25.7281
184.4999,-25.8932
189.5214,-26.0328
194.5722,-26.0671
199.6331,-25.9122
204.6784,-25.5759
209.7157,-25.0985
214.7424,-24.3851
219.7269,-23.3496
224.6354,-21.9826
229.4586,-20.2904
234.1399,-18.3052
238.5620,-16.0489
242.3918,-13.3227
245.9955,-10.9561
250.6423,-9.4540
255.0377,-6.9012
259.2856,-4.0754
264.2624,-2.5542
268.5117,-1.1477
272.3788,0.6395
276.6665,2.6083
281.3992,4.4944
286.4725,5.4981
291.6851,5.6963
296.9031,5.3741
302.0323,4.4207
306.9501,2.8414
311.6763,1.0257
316.3424,-0.8226
320.9931,-2.7574
325.5920,-4.7831
330.1601,-6.8229
334.7137,-8.8342
339.3034,-10.7949
343.9310,-12.7120
348.5647,-14.6972
353.1326,-16.8325
357.6419,-19.0973
362.1242,-21.3835
366.5846,-23.6863
371.0253,-26.0028
375.4620,-28.3258
379.8965,-30.6702
384.3110,-33.0733
388.6931,-35.5539
393.0171,-38.1303
397.2796,-40.7983
401.4893,-43.5371
405.6689,-46.3165
409.8352,-49.1164
413.9767,-51.9589
418.0942,-54.8392
422.1921,-57.7465
426.2605,-60.6922
430.3178,-63.6508
434.3803,-66.5854
438.4416,-69.5058
442.4954,-72.4285
446.5618,-75.3215
450.6373,-78.1899
454.7180,-81.0401
458.8027,-83.8786
462.8985,-86.7010
467.0006,-89.5159
471.0977,-92.3389
475.1992,-95.1546
479.2861,-97.9909
483.3359,-100.8851
487.3518,-103.8290
491.3435,-106.8070
495.3066,-109.8206
499.2401,-112.8741
503.1525,-115.9565
507.0507,-119.0595
510.9278,-122.1862
514.7862,-125.3323
518.6308,-128.4898
522.4613,-131.6621
526.2800,-134.8535
530.0879,-138.0576
533.8832,-141.2753
537.6642,-144.5067
541.4330,-147.7513
545.1888,-151.0107
548.9526,-154.2648
552.7430,-157.4972
556.5589,-160.7037
560.3682,-163.9239
564.1449,-167.1817
567.9037,-170.4664
571.6547,-173.7687
575.3623,-177.1016
578.9924,-180.5022
582.5515,-183.9785
586.0656,-187.5279
589.5518,-191.1247
592.9952,-194.7321
596.4251,-198.3731
599.8287,-202.0324
603.2052,-205.7122
606.5433,-209.4145
609.8231,-213.1715
613.0615,-216.9689
616.2861,-220.7875
619.5227,-224.6034
622.7975,-228.3951
626.1194,-232.1289
629.4882,-235.8461
632.8691,-239.5338
636.2701,-243.2025
639.7015,-246.8590
643.1546,-250.4851
646.6360,-254.0682
650.1893,-257.6146
653.8175,-261.0864
657.5109,-264.4648
661.2499,-267.7845
665.0399,-271.0752
668.8810,-274.2931
672.7628,-277.4561
676.6680,-280.5861
680.5664,-283.7212
684.4651,-286.8519
688.4035,-289.9263
692.4049,-292.9016
696.5157,-295.7208
700.6789,-298.4548
704.8490,-301.1645
709.0168,-303.8729
713.1668,-306.6056
717.2733,-309.3830
721.3674,-312.1354
725.4857,-314.8048
729.6626,-317.3472
733.9178,-319.7713
738.2425,-322.1150
742.6090,-324.4283
746.9566,-326.7798
751.3385,-329.0463
755.8112,-331.1622
760.3371,-333.2432
764.8670,-335.3752
769.3555,-337.5904
773.8101,-339.8309
778.2594,-342.0433
782.7320,-344.1721
787.2569,-346.1888
791.8319,-348.1200
796.4424,-350.0169
801.0609,-351.9301
805.6601,-353.8742
810.2615,-355.8075
814.8663,-357.7717
819.4528,-359.8035
824.0000,-361.9026
828.5392,-364.0239
833.0647,-366.2372
837.5279,-368.6000
841.8827,-371.0832
846.2732,-373.5225
850.6351,-376.1996
854.7346,-379.4120
858.3172,-383.2065
861.5363,-387.2372
864.3355,-391.5456
866.8175,-395.8737
869.0766,-400.0498
871.0043,-404.2004
872.6793,-408.4312
874.1360,-412.8478
875.4673,-417.4845
876.5846,-422.3955
877.1093,-427.5199
