x,z
-770.5200,674.1576
-773.9704,677.6082
-777.5042,680.9925
-781.1444,684.3078
-784.8436,687.6111
-788.5975,690.9149
-792.5019,694.0688
-796.5567,697.0191
-800.7229,699.8199
-805.0023,702.4644
-809.3754,704.9125
-813.7413,707.2750
-818.0346,709.7087
-822.2383,712.3208
-826.4470,714.9406
-830.6619,717.5081
-834.9054,719.9890
-839.1533,722.4575
-843.4050,724.9458
-847.6368,727.4974
-851.8457,730.1093
-856.0570,732.7368
-860.2182,735.4564
-864.3266,738.2800
-868.3888,741.1878
-872.4513,744.1035
-876.4884,747.0613
-880.4902,750.0703
-884.4519,753.1343
-888.3813,756.2384
-892.2800,759.3868
-896.1392,762.5836
-899.9529,765.8357
-903.7166,769.1403
-907.4734,772.4542
-911.1998,775.8201
-914.8439,779.2953
-918.3347,782.9289
-921.6811,786.6926
-924.9132,790.5471
-928.0425,794.4837
-931.0287,798.5307
-933.8777,802.6732
-936.6612,806.8503
-939.4528,811.0067
-942.2594,815.1435
-945.0469,819.2904
-947.8009,823.4603
-950.5304,827.6487
-953.2580,831.8433
-956.0007,836.0376
-958.6861,840.2763
-961.2385,844.6013
-963.6333,849.0237
-965.8798,853.5286
-967.9734,858.1020
-969.9266,862.7316
-971.7467,867.4108
-973.4816,872.1175
-975.1632,876.8541
-976.7309,881.6463
-978.1033,886.5090
-979.1730,891.4488
-980.0236,896.4194
-980.6622,901.4158
-981.0666,906.4277
-981.2060,911.4396
-981.1201,916.4435
-980.9557,921.4256
-980.7934,926.3923
-980.6608,931.3460
-980.5479,936.2898
-980.4059,941.2132
-980.1806,946.1125
-979.7995,950.9936
-979.2249,955.8538
-978.4571,960.6974
-977.5180,965.5232
-976.4634,970.3274
-975.2741,975.1075
-973.9691,979.8724
-972.6255,984.6489
-971.2761,989.4387
-969.9218,994.2412
-968.4628,999.0221
-966.9093,1003.7859
-965.2482,1008.5216
-963.4576,1013.2165
-961.4964,1017.8418
-959.4340,1022.4179
-957.3149,1026.9635
-955.1596,1031.4966
-952.9069,1035.9719
-950.5383,1040.3809
-948.1018,1044.7436
-945.6272,1049.1004
-943.1343,1053.4543
-940.6417,1057.7955
-938.1417,1062.1329
-935.6340,1066.4628
-933.1098,1070.7925
-930.5799,1075.0929
-928.0169,1079.3883
-925.4369,1083.6763
-922.8524,1087.9575
-920.2726,1092.2436
-917.7201,1096.5261
-915.2064,1100.8259
-912.7461,1105.1681
-910.2998,1109.5204
-907.7736,1113.8529
-905.1080,1118.1216
-902.3774,1122.3335
-899.5708,1126.4992
-896.6486,1130.5915
-893.6130,1134.5986
-890.5224,1138.5562
-887.3961,1142.4827
-884.2020,1146.3529
-880.9225,1150.1411
-877.5894,1153.8760
-874.1977,1157.5472
-870.6934,1161.0996
-867.0785,1164.5163
-863.3572,1167.8022
-859.5969,1171.0212
-855.7830,1174.1635
-851.9279,1177.2531
-848.0477,1180.3137
-844.1232,1183.3162
-840.1133,1186.1995
-835.9613,1188.8716
-831.6477,1191.2811
-827.2056,1193.4516
-822.6821,1195.4392
-818.1283,1197.3235
-813.5720,1199.1630
-808.9864,1200.9339
-804.3684,1202.6429
-799.7186,1204.2857
