IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormSuspensionTravelFL,NormSuspensionTravelFR,NormSuspensionTravelRL,NormSuspensionTravelRR,TireSlipRatioFL,TireSlipRatioFR,TireSlipRatioRL,TireSlipRatioRR,WheelRotationSpeedFL,WheelRotationSpeedFR,WheelRotationSpeedRL,WheelRotationSpeedRR,WheelOnRumbleStripFL,WheelOnRumbleStripFR,WheelOnRumbleStripRL,WheelOnRumbleStripRR,WheelInPuddleDepthFL,WheelInPuddleDepthFR,WheelInPuddleDepthRL,WheelInPuddleDepthRR,SurfaceRumbleFL_2,SurfaceRumbleFR_2,SurfaceRumbleRL_2,SurfaceRumbleRR_2,TireSlipCombinedFL_2,TireTempFL,TireTempFR,TireTempRL,TireTempRR,Boost,Fuel,DistanceTraveled,BestLap,LastLap,CurrentLap,CurrentRaceTime,LapNumber,RacePosition,Accel,Brake,Clutch,HandBrake,Gear,Steer,NormDrivingLine,NormAIBrakeDiff,TireWearFL,TireWearFR,TireWearRL,TireWearRR,SurfaceRumbleFL,SurfaceRumbleFR,SurfaceRumbleRL,SurfaceRumbleRR,TireSlipAngleFL,TireSlipAngleFR,TireSlipAngleRL,TireSlipAngleRR,TireCombinedSlipFL,TireCombinedSlipFR,TireCombinedSlipRL,TireCombinedSlipRR,SuspensionTravelMetersFL,SuspensionTravelMetersFR,SuspensionTravelMetersRL,SuspensionTravelMetersRR,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TrackOrdinal
1,178233640,7999.9951171875,799.99951171875,6806.11083984375,-0.6648717522621155,0.22540804743766785,0.5058072805404663,0.050785064697265625,0.19014835357666016,72.38916778564453,0.00407041423022747,-0.011313729919493198,-0.0059472001157701015,0.40890201926231384,-0.04415101557970047,-0.01566121354699135,0.43882468342781067,0.4474537670612335,0.5874099731445312,0.5992581248283386,-0.00020245928317308426,-0.00018437944527249783,0.062275148928165436,0.06113889068365097,207.62109375,207.67591857910156,205.8093719482422,205.8265838623047,0,0,0,0,0,0,0,0,0,0,0,0,0,198.22354125976562,196.5885772705078,198.40411376953125,198.40411376953125,0,0.19601446390151978,15929.14453125,141.1778564453125,141.1778564453125,34.36431884765625,329.4139099121094,2,9,255,0,0,0,6,0,30,0,0.35275495052337646,0.344056099653244,0.35489606857299805,0.35238635540008545,0,0,0,0,-0.009771064855158329,-0.009891989640891552,0.017557457089424133,-0.03472571447491646,0.009773162193596363,0.009893707931041718,0.0647028461098671,0.07031244039535522,0.0033217519521713257,0.003870368003845215,0.011143401265144348,0.011943347752094269,2860,6,833,1,12,-154.05325317382812,45.45569610595703,540.5906372070312,72.38943481445312,438137.59375,614.752197265625,530
1,178233656,7999.9951171875,799.99951171875,6807.51220703125,-0.6331610679626465,0.04051032289862633,0.4996476173400879,0.05437660217285156,0.1817643642425537,72.3938980102539,0.005343383643776178,-0.010904709808528423,-0.004605583380907774,0.40877798199653625,-0.04409785568714142,-0.01571289449930191,0.4308464825153351,0.44055017828941345,0.5819111466407776,0.5934607982635498,-0.00021425179147627205,-0.00017771200509741902,0.06393467634916306,0.0634949579834938,207.63404846191406,207.6873779296875,205.87881469726562,205.90420532226562,0,0,0,0,0,0,0,0,0,0,0,0,0,198.2088623046875,196.5746307373047,198.39356994628906,198.39356994628906,0,0.19600917398929596,15929.951171875,141.1778564453125,141.1778564453125,34.375431060791016,329.4250183105469,2,9,255,0,0,0,6,0,30,0,0.35276374220848083,0.34406498074531555,0.35490676760673523,0.35239720344543457,0,0,0,0,-0.009467036463320255,-0.009624343365430832,0.01694846898317337,-0.034959577023983,0.00946946069598198,0.009625984355807304,0.0661429762840271,0.07248297333717346,0.0028145164251327515,0.003431454300880432,0.010772138833999634,0.011551931500434875,2860,6,833,1,12,-153.7332763671875,45.49321365356445,541.3276977539062,72.39414978027344,438163.6875,614.6769409179688,530
1,178233656,7999.9951171875,799.99951171875,6809.55419921875,-0.5622401833534241,-0.16673463582992554,0.3912354111671448,0.057651519775390625,0.17136645317077637,72.39888763427734,0.005842916201800108,-0.01031963899731636,-0.002894703298807144,0.4086596369743347,-0.04403692111372948,-0.015746522694826126,0.42397385835647583,0.4344680905342102,0.576599657535553,0.5882548093795776,-0.00024413013306912035,-0.00019245258590672165,0.06529790163040161,0.06432132422924042,207.6485137939453,207.699462890625,205.9267120361328,205.9325408935547,0,0,0,0,0,0,0,0,0,0,0,0,0,198.19403076171875,196.5605926513672,198.38282775878906,198.38282775878906,0,0.19600386917591095,15930.755859375,141.1778564453125,141.1778564453125,34.38654327392578,329.4361267089844,2,9,255,0,0,0,6,0,30,0,0.35277247428894043,0.3440738022327423,0.35491737723350525,0.3524079918861389,0,0,0,0,-0.009005941450595856,-0.009203044697642326,0.01645219698548317,-0.03524749353528023,0.00900924950838089,0.009205056354403496,0.06733863055706024,0.07334588468074799,0.0023775696754455566,0.0030447691679000854,0.010413527488708496,0.011200442910194397,2860,6,833,1,12,-153.413330078125,45.530582427978516,542.0647583007812,72.39911651611328,438181.4375,614.5286865234375,530
1,178233671,7999.9951171875,799.99951171875,6810.92333984375,-0.5574954748153687,-0.35669466853141785,0.4231301546096802,0.0597686767578125,0.16226911544799805,72.40267944335938,0.006072317250072956,-0.009772767312824726,-0.0016694406513124704,0.40857580304145813,-0.04398830235004425,-0.015759898349642754,0.4194948971271515,0.43057847023010254,0.573106586933136,0.5846461057662964,-0.0002583010937087238,-0.00019788983627222478,0.06559349596500397,0.06455448269844055,207.66021728515625,207.7088165283203,205.95419311523438,205.96258544921875,0,0,0,0,0,0,0,0,0,0,0,0,0,198.182861328125,196.5499725341797,198.374755859375,198.374755859375,0,0.195999875664711,15931.3583984375,141.1778564453125,141.1778564453125,34.394874572753906,329.4444580078125,2,9,255,0,0,0,6,0,30,0,0.35277900099754333,0.34408038854599,0.35492533445358276,0.352416068315506,0,0,0,0,-0.008537199348211288,-0.008779587224125862,0.01614242047071457,-0.035365086048841476,0.0085411062464118,0.008781816810369492,0.06755060702562332,0.07360686361789703,0.002092808485031128,0.0027974769473075867,0.01017768681049347,0.010956794023513794,2860,6,833,1,12,-153.1733856201172,45.55849838256836,542.6176147460938,72.40287780761719,438154.09375,614.3527221679688,530
1,178233687,7999.9951171875,799.99951171875,6812.06494140625,-0.598494291305542,-0.5336350202560425,0.5223938822746277,0.06197357177734375,0.15000557899475098,72.4078598022461,0.005657832138240337,-0.008925024420022964,-0.00017553858924657106,0.4084719121456146,-0.04392479732632637,-0.015763288363814354,0.4156985878944397,0.42758747935295105,0.5694060325622559,0.58070307970047,-0.0002780331124085933,-0.00020440063963178545,0.06630270183086395,0.06545691192150116,207.67677307128906,207.7216339111328,205.98487854003906,205.9918670654297,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1678466796875,196.5357208251953,198.3638916015625,198.3638916015625,0,0.195994570851326,15932.1650390625,141.1778564453125,141.1778564453125,34.40598678588867,329.45556640625,2,9,255,0,0,0,6,0,31,0,0.35278767347335815,0.344089150428772,0.3549359142780304,0.35242682695388794,0,0,0,0,-0.009031628258526325,-0.009347592480480671,0.01589423231780529,-0.03555715084075928,0.009035906754434109,0.009349826723337173,0.06818119436502457,0.07449106127023697,0.0018514469265937805,0.0026073157787323,0.009927839040756226,0.010690577328205109,2860,6,833,1,12,-152.85350036621094,45.59554672241211,543.3549194335938,72.40804290771484,438174.40625,614.2601928710938,530
1,178233687,7999.9951171875,799.99951171875,6812.4169921875,-0.5204365253448486,-0.6726817488670349,0.4481033384799957,0.06292915344238281,0.1412796974182129,72.41188049316406,0.004845176823437214,-0.008243851363658905,0.0010261386632919312,0.40840059518814087,-0.04388318955898285,-0.015755200758576393,0.41460907459259033,0.42698806524276733,0.5675676465034485,0.5789715647697449,-0.0002933113428298384,-0.00021493474196176976,0.06621958315372467,0.06551692634820938,207.6902313232422,207.73193359375,205.9969482421875,206.00270080566406,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1566925048828,196.525146484375,198.35577392578125,198.35577392578125,0,0.19599059224128723,15932.7685546875,141.1778564453125,141.1778564453125,34.4143180847168,329.4638977050781,2,9,255,0,0,0,6,0,31,0,0.35279420018196106,0.34409576654434204,0.3549438416957855,0.352434903383255,0,0,0,0,-0.011179249733686447,-0.011571038514375687,0.015803080052137375,-0.03564224764704704,0.011183097027242184,0.011573034338653088,0.0680791512131691,0.07458443194627762,0.0017821788787841797,0.0025692060589790344,0.009803719818592072,0.010573670268058777,2860,6,833,1,12,-152.61358642578125,45.62321853637695,543.9078979492188,72.41204071044922,438160.4375,614.1968994140625,530
1,178233703,7999.9951171875,799.99951171875,6812.3603515625,-0.5390305519104004,-0.7493199706077576,0.408233106136322,0.06307029724121094,0.13030242919921875,72.4173812866211,0.003345683915540576,-0.007513181306421757,0.0013736484106630087,0.408313512802124,-0.043841004371643066,-0.01573585718870163,0.41532251238822937,0.42720192670822144,0.5664350390434265,0.577474057674408,-0.00029462165548466146,-0.00023285755014512688,0.0660826787352562,0.06505231559276581,207.708984375,207.74656677246094,206.0022430419922,206.00408935546875,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1419219970703,196.51121520996094,198.3449249267578,198.3449249267578,0,0.19598528742790222,15933.57421875,141.1778564453125,141.1778564453125,34.42543029785156,329.4750061035156,2,9,255,0,0,0,6,0,31,0,0.35280296206474304,0.3441046476364136,0.35495442152023315,0.35244566202163696,0,0,0,0,-0.012256664223968983,-0.012691453099250793,0.015884213149547577,-0.035591185092926025,0.01226020511239767,0.012693588621914387,0.06796490401029587,0.07415211200714111,0.001827538013458252,0.0025828033685684204,0.009727247059345245,0.01047256588935852,2860,6,833,1,12,-152.29376220703125,45.659976959228516,544.645263671875,72.41751861572266,438159.09375,614.189697265625,530
1,178233703,7999.9951171875,799.99951171875,6811.99755859375,-0.5819671154022217,-0.8261120915412903,0.5422213077545166,0.06222724914550781,0.12002682685852051,72.42290496826172,0.0016265622107312083,-0.0070447176694869995,0.0015434569213539362,0.4082331657409668,-0.04381665214896202,-0.01571650803089142,0.418244868516922,0.4302980601787567,0.5667375922203064,0.5775258541107178,-0.0002850937598850578,-0.00024223617219831795,0.06541241705417633,0.06493139266967773,207.72755432128906,207.7623748779297,206.00189208984375,206.00723266601562,0,0,0,0,0,0,0,0,0,0,0,0,0,198.12734985351562,196.4973907470703,198.3341827392578,198.3341827392578,0,0.1959799826145172,15934.3798828125,141.1778564453125,141.1778564453125,34.43654251098633,329.4861145019531,2,9,255,0,0,0,6,0,32,0,0.3528118133544922,0.3441135585308075,0.3549650311470032,0.3524564206600189,0,0,0,0,-0.013635479845106602,-0.01415232103317976,0.016100015491247177,-0.03552314266562462,0.013638460077345371,0.014154394157230854,0.0673646405339241,0.0740133747458458,0.0020133331418037415,0.002779647707939148,0.00974767655134201,0.010476060211658478,2860,6,833,1,12,-151.97396850585938,45.69659423828125,545.3828125,72.42302703857422,438153.625,614.2086791992188,530
1,178233718,7999.9951171875,799.99951171875,6811.64453125,-0.5450845956802368,-0.8478972315788269,0.4526389241218567,0.06107139587402344,0.11414837837219238,72.4271469116211,0.00004121684469282627,-0.006890922784805298,0.0015789165627211332,0.4081752598285675,-0.04381275549530983,-0.015700917690992355,0.42270225286483765,0.43484145402908325,0.5687162280082703,0.5794827342033386,-0.0002820247900672257,-0.0002544341841712594,0.06486533582210541,0.06430453807115555,207.74148559570312,207.7750701904297,205.98651123046875,205.99305725097656,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1165771484375,196.4871826171875,198.326171875,198.326171875,0,0.19597600400447845,15934.984375,141.1778564453125,141.1778564453125,34.44487380981445,329.49444580078125,2,9,255,0,0,0,6,0,32,0,0.35281848907470703,0.3441203236579895,0.3549730181694031,0.3524645268917084,0,0,0,0,-0.014957576058804989,-0.015516958199441433,0.01634104549884796,-0.035494402050971985,0.014960234053432941,0.015519044362008572,0.06689201295375824,0.07345016300678253,0.002296723425388336,0.0030685067176818848,0.009881265461444855,0.010608181357383728,2860,6,833,1,12,-151.734130859375,45.7239875793457,545.9359741210938,72.42726135253906,438158.40625,614.2466430664062,530
1,178233734,7999.9951171875,799.99951171875,6810.8798828125,-0.5614608526229858,-0.7753152251243591,0.417266309261322,0.05894660949707031,0.1090085506439209,72.43286895751953,-0.002042608568444848,-0.006892463192343712,0.0013429134851321578,0.4080989360809326,-0.04382790997624397,-0.0156805869191885,0.4303087294101715,0.4422149658203125,0.5733138918876648,0.5836769938468933,-0.00026956142392009497,-0.00026042855461128056,0.06343284249305725,0.06269040703773499,207.7599639892578,207.7931671142578,205.9582061767578,205.9627227783203,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1024169921875,196.47381591796875,198.31556701660156,198.31556701660156,0,0.19597069919109344,15935.7890625,141.1778564453125,141.1778564453125,34.45598602294922,329.50555419921875,2,9,255,0,0,0,6,0,32,0,0.3528274893760681,0.34412941336631775,0.35498368740081787,0.3524753749370575,0,0,0,0,-0.015617577359080315,-0.016203945502638817,0.016724133864045143,-0.03541048616170883,0.015619903802871704,0.016206037253141403,0.06560047715902328,0.0719999298453331,0.002780325710773468,0.003537297248840332,0.010191686451435089,0.010891363024711609,2860,6,833,1,12,-151.4144287109375,45.76046371459961,546.673583984375,72.43296813964844,438143.25,614.2843627929688,530
1,178233734,7999.9951171875,799.99951171875,6810.1064453125,-0.6391567587852478,-0.7205926775932312,0.5686559677124023,0.05709075927734375,0.1067502498626709,72.43704223632812,-0.0035758516751229763,-0.00694604916498065,0.0008166087791323662,0.4080415964126587,-0.04385427013039589,-0.015670036897063255,0.43628522753715515,0.448083758354187,0.5770109295845032,0.587249755859375,-0.0002561038709245622,-0.0002538168628234416,0.06248078867793083,0.062117934226989746,207.7733612060547,207.8066864013672,205.9423828125,205.954833984375,0,0,0,0,0,0,0,0,0,0,0,0,0,198.09194946289062,196.4639434814453,198.30775451660156,198.30775451660156,0,0.1959667205810547,15936.3935546875,141.1778564453125,141.1778564453125,34.46432113647461,329.5138854980469,2,9,255,0,0,0,6,0,32,0,0.3528343141078949,0.3441362977027893,0.35499173402786255,0.3524835407733917,0,0,0,0,-0.016262385994195938,-0.01687231846153736,0.017059190198779106,-0.03531060367822647,0.016264403238892555,0.016874227672815323,0.06476777791976929,0.07145261764526367,0.0031602978706359863,0.003910422325134277,0.010441295802593231,0.011132583022117615,2860,6,833,1,12,-151.1746826171875,45.787803649902344,547.2269287109375,72.43714141845703,438153.46875,614.3674926757812,530
1,178233750,7999.9951171875,799.99951171875,6809.12158203125,-0.5961763858795166,-0.5642920136451721,0.4482688307762146,0.054355621337890625,0.10628843307495117,72.44268035888672,-0.005195308476686478,-0.00712951086461544,0.000837275292724371,0.40796396136283875,-0.04390690103173256,-0.015658529475331306,0.4444451630115509,0.45659610629081726,0.5831797122955322,0.5943842530250549,-0.0002446841390337795,-0.0002477598609402776,0.06153373047709465,0.06068122759461403,207.7907257080078,207.82470703125,205.92271423339844,205.9143524169922,0,0,0,0,0,0,0,0,0,0,0,0,0,198.07818603515625,196.4509735107422,198.29739379882812,198.29739379882812,0,0.19596141576766968,15937.1982421875,141.1778564453125,141.1778564453125,34.47542953491211,329.5250244140625,2,9,255,0,0,0,6,0,33,0,0.3528434634208679,0.3441455364227295,0.3550024926662445,0.352494478225708,0,0,0,0,-0.016456007957458496,-0.017089415341615677,0.017538877204060555,-0.035282913595438004,0.016457827761769295,0.017091210931539536,0.0639844685792923,0.07019326835870743,0.0036790892481803894,0.00445161759853363,0.01085779070854187,0.011614277958869934,2860,6,833,1,12,-150.85507202148438,45.824283599853516,547.9647216796875,72.44277954101562,438135.84375,614.4324340820312,530
1,178233765,7999.9951171875,799.99951171875,6808.17041015625,-0.6394670009613037,-0.36450737714767456,0.49702370166778564,0.0515899658203125,0.11038422584533691,72.44827270507812,-0.006425169762223959,-0.007439800072461367,0.0011414370965212584,0.4078836143016815,-0.043974172323942184,-0.01564324088394642,0.45377105474472046,0.46679091453552246,0.5910530090332031,0.6023790240287781,-0.0002291390992468223,-0.00024144641065504402,0.05991370975971222,0.05911621078848839,207.80758666992188,207.8428192138672,205.88153076171875,205.8897247314453,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0645751953125,196.4381866455078,198.28720092773438,198.28720092773438,0,0.19595611095428467,15938.0029296875,141.1778564453125,141.1778564453125,34.486541748046875,329.5361328125,2,9,255,0,0,0,6,0,33,0,0.3528526723384857,0.34415486454963684,0.35501334071159363,0.35250553488731384,0,0,0,0,-0.016162071377038956,-0.01677914522588253,0.01802409626543522,-0.03522850573062897,0.016163695603609085,0.016780883073806763,0.0625661313533783,0.06881695985794067,0.004272006452083588,0.005099780857563019,0.011389367282390594,0.012154057621955872,2860,6,833,1,12,-150.5355224609375,45.86084747314453,548.70263671875,72.44837951660156,438132.21875,614.5133056640625,530
1,178233765,7999.9951171875,799.99951171875,6807.47119140625,-0.6903195381164551,-0.16696389019489288,0.5658549666404724,0.049633026123046875,0.11643767356872559,72.45231628417969,-0.007481884211301804,-0.007741838227957487,0.0011133623775094748,0.40782085061073303,-0.04403429105877876,-0.015631265938282013,0.46146130561828613,0.47492218017578125,0.5967156291007996,0.6079676747322083,-0.000214871353819035,-0.00023387365217786282,0.05886825546622276,0.0585419237613678,207.81967163085938,207.85621643066406,205.86549377441406,205.8815155029297,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0545196533203,196.4287872314453,198.2797393798828,198.2797393798828,0,0.1959521323442459,15938.607421875,141.1778564453125,141.1778564453125,34.494876861572266,329.5444641113281,2,9,255,0,0,0,6,0,33,0,0.35285964608192444,0.3441619277000427,0.35502153635025024,0.35251384973526,0,0,0,0,-0.01595206931233406,-0.01653650403022766,0.018364645540714264,-0.03520258888602257,0.015953516587615013,0.01653815619647503,0.06166629120707512,0.06831090152263641,0.00476093590259552,0.0056167468428611755,0.011771686375141144,0.012531384825706482,2860,6,833,1,12,-150.2958984375,45.88835525512695,549.2561645507812,72.45242309570312,438144.28125,614.5916748046875,530
1,178233781,7999.9951171875,799.99951171875,6806.80126953125,-0.6668390035629272,0.07718908041715622,0.44305601716041565,0.047451019287109375,0.126784086227417,72.45756530761719,-0.009118417277932167,-0.008219968527555466,0.000980706186965108,0.4077329635620117,-0.044129736721515656,-0.015615726821124554,0.47153377532958984,0.48503541946411133,0.6033231019973755,0.6145869493484497,-0.00020498645608313382,-0.00022816480486653745,0.05812031403183937,0.05750228464603424,207.83529663085938,207.8740234375,205.85610961914062,205.86648559570312,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0413360595703,196.41648864746094,198.2698974609375,198.2698974609375,0,0.1959468275308609,15939.412109375,141.1778564453125,141.1778564453125,34.505985260009766,329.5555725097656,2,9,255,0,0,0,6,0,33,0,0.3528690040111542,0.3441714346408844,0.3550325036048889,0.352524995803833,0,0,0,0,-0.014610766433179379,-0.015104497782886028,0.018707765266299248,-0.03513312339782715,0.014612204395234585,0.015106220729649067,0.0610569529235363,0.06738582253456116,0.00540132075548172,0.006259724497795105,0.012217797338962555,0.012978293001651764,2860,6,833,1,12,-149.97647094726562,45.92519760131836,549.9942016601562,72.45768737792969,438130.53125,614.6466064453125,530
1,178233796,7999.9951171875,799.99951171875,6806.61083984375,-0.6504378914833069,0.31808027625083923,0.37158942222595215,0.04644584655761719,0.13587450981140137,72.46144104003906,-0.010053141042590141,-0.008455540984869003,0.0011167442426085472,0.40766414999961853,-0.04421224817633629,-0.015603807754814625,0.47737446427345276,0.4907139241695404,0.6074526906013489,0.6191057562828064,-0.00020196200057398528,-0.000213839637581259,0.05760489031672478,0.05707121640443802,207.84671020507812,207.88693237304688,205.8456268310547,205.86087036132812,0,0,0,0,0,0,0,0,0,0,0,0,0,198.03152465820312,196.4073028564453,198.2625732421875,198.2625732421875,0,0.19594284892082214,15940.0166015625,141.1778564453125,141.1778564453125,34.514320373535156,329.56390380859375,2,9,255,0,0,0,6,0,34,0,0.35287606716156006,0.34417858719825745,0.3550407588481903,0.35253340005874634,0,0,0,0,-0.013212026096880436,-0.013629832305014133,0.018900694325566292,-0.035193201154470444,0.013213569298386574,0.013631509616971016,0.06062639132142067,0.06704986840486526,0.0057726576924324036,0.006620749831199646,0.012496612966060638,0.013283386826515198,2860,6,833,1,12,-149.7369384765625,45.952964782714844,550.5477294921875,72.4615707397461,438140.4375,614.6844482421875,530
1,178233796,7999.9951171875,799.99951171875,6806.63037109375,-0.727105975151062,0.5241357088088989,0.6024640798568726,0.04623222351074219,0.14881539344787598,72.466552734375,-0.010374766774475574,-0.008452829904854298,0.0018835922237485647,0.40757158398628235,-0.0443282313644886,-0.015581955201923847,0.48323753476142883,0.4960414171218872,0.6127393245697021,0.62506103515625,-0.00019928277470171452,-0.00019190988678019494,0.05694327503442764,0.05601618066430092,207.8618927001953,207.9026641845703,205.84092712402344,205.84197998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0185089111328,196.39508056640625,198.25289916992188,198.25289916992188,0,0.19593754410743713,15940.822265625,141.1778564453125,141.1778564453125,34.52543258666992,329.57501220703125,2,9,255,0,0,0,6,0,34,0,0.35288548469543457,0.3441881239414215,0.35505181550979614,0.3525446355342865,0,0,0,0,-0.010391122661530972,-0.010699470527470112,0.019023867323994637,-0.035345081239938736,0.010393033735454082,0.010701191611588001,0.060037024319171906,0.06623508781194687,0.0061454176902771,0.0069594606757164,0.012853547930717468,0.013685464859008789,2860,6,833,1,12,-149.4176025390625,45.990196228027344,551.2860107421875,72.46672058105469,438140.375,614.6867065429688,530
1,178233812,7999.9951171875,799.99951171875,6806.560546875,-0.6868883967399597,0.7816699743270874,0.4848668575286865,0.046772003173828125,0.163954496383667,72.4715576171875,-0.010093681514263153,-0.008194027468562126,0.0027856396045535803,0.407480925321579,-0.04444323107600212,-0.015551439486443996,0.4874899387359619,0.49994730949401855,0.6176082491874695,0.6302950382232666,-0.0001933198655024171,-0.00017352651047986,0.05623072013258934,0.055690180510282516,207.87681579589844,207.916748046875,205.8331756591797,205.84840393066406,0,0,0,0,0,0,0,0,0,0,0,0,0,198.00540161132812,196.38270568847656,198.2433624267578,198.2433624267578,0,0.19593223929405212,15941.62890625,141.1778564453125,141.1778564453125,34.53654098510742,329.58612060546875,2,9,255,0,0,0,6,0,35,0,0.3528949022293091,0.3441976010799408,0.35506290197372437,0.35255593061447144,0,0,0,0,-0.008272469975054264,-0.008479554206132889,0.019054733216762543,-0.03551356494426727,0.008274728432297707,0.008481329306960106,0.05937151610851288,0.06605005264282227,0.0064157769083976746,0.007207788527011871,0.013182282447814941,0.014038845896720886,2860,6,833,1,12,-149.09832763671875,46.027679443359375,552.0242919921875,72.47175598144531,438138.4375,614.6883544921875,530
1,178233828,7999.9951171875,799.99951171875,6806.556640625,-0.6311017274856567,0.9978233575820923,0.42745083570480347,0.047451019287109375,0.17571449279785156,72.47530364990234,-0.009120792150497437,-0.007811868563294411,0.0030249208211898804,0.40741583704948425,-0.044523511081933975,-0.015523252077400684,0.48836275935173035,0.49943238496780396,0.620422899723053,0.6327621340751648,-0.00019081684877164662,-0.00015997492300812155,0.05600380897521973,0.0553324930369854,207.88787841796875,207.92626953125,205.8374786376953,205.84356689453125,0,0,0,0,0,0,0,0,0,0,0,0,0,197.99554443359375,196.3734130859375,198.23626708984375,198.23626708984375,0,0.19592826068401337,15942.2314453125,141.1778564453125,141.1778564453125,34.54487609863281,329.5944519042969,2,9,255,0,0,0,6,0,35,0,0.3529019355773926,0.34420469403266907,0.3550712466239929,0.35256442427635193,0,0,0,0,-0.006513973698019981,-0.006623540073633194,0.01905425824224949,-0.03560064733028412,0.006516768131405115,0.0066254716366529465,0.059156499803066254,0.06579583138227463,0.006471268832683563,0.007175050675868988,0.01337231695652008,0.014205418527126312,2860,6,833,1,12,-148.85888671875,46.05596923828125,552.5780029296875,72.47553253173828,438140.125,614.6910400390625,530
1,178233828,7999.9951171875,799.99951171875,6806.8291015625,-0.5805870294570923,1.1094788312911987,0.34699589014053345,0.04876518249511719,0.18886756896972656,72.48001861572266,-0.006823609117418528,-0.006971448659896851,0.002740399446338415,0.40733572840690613,-0.04461047425866127,-0.015489527955651283,0.48552632331848145,0.4957939386367798,0.6211032271385193,0.632487952709198,-0.00018442982400301844,-0.00012728411820717156,0.055884815752506256,0.055685676634311676,207.9017791748047,207.93685913085938,205.86244201660156,205.88375854492188,0,0,0,0,0,0,0,0,0,0,0,0,0,197.98226928710938,196.3607635498047,198.22682189941406,198.22682189941406,0,0.19592295587062836,15943.0380859375,141.1778564453125,141.1778564453125,34.55598449707031,329.6055603027344,2,9,255,0,0,0,6,0,35,0,0.3529112637042999,0.3442140519618988,0.3550823926925659,0.35257574915885925,0,0,0,0,-0.004515117034316063,-0.004562347196042538,0.018964165821671486,-0.03541390225291252,0.004518882371485233,0.004564122296869755,0.05901484936475754,0.06599272042512894,0.006290934979915619,0.006943725049495697,0.013418249785900116,0.014186903834342957,2860,6,833,1,12,-148.5396728515625,46.093894958496094,553.3162841796875,72.48027801513672,438146.03125,614.6866455078125,530
1,178233843,7999.9951171875,799.99951171875,6807.6357421875,-0.6418857574462891,1.1850301027297974,0.6162790656089783,0.04962921142578125,0.19753241539001465,72.48345947265625,-0.004933613818138838,-0.00609970185905695,0.0028254534117877483,0.40728306770324707,-0.04465784877538681,-0.015463895164430141,0.4823751449584961,0.49189308285713196,0.6203619837760925,0.631538987159729,-0.00018857185204979032,-0.00011458580411272123,0.056758247315883636,0.05661766976118088,207.91200256347656,207.9434051513672,205.89828491210938,205.91233825683594,0,0,0,0,0,0,0,0,0,0,0,0,0,197.97206115722656,196.35101318359375,198.21966552734375,198.21966552734375,0,0.1959189772605896,15943.642578125,141.1778564453125,141.1778564453125,34.5643196105957,329.6138916015625,2,9,255,0,0,0,6,0,36,0,0.3529181480407715,0.34422099590301514,0.3550907075405121,0.35258418321609497,0,0,0,0,-0.0033975332044065,-0.003398601431399584,0.01893598772585392,-0.03530985116958618,0.003402762347832322,0.003400532528758049,0.05983368679881096,0.06672590225934982,0.006090588867664337,0.0066957175731658936,0.013368204236030579,0.014122836291790009,2860,6,833,1,12,-148.30026245117188,46.12246322631836,553.8701782226562,72.48374938964844,438142.8125,614.6260375976562,530
1,178233843,7999.9951171875,799.99951171875,6809.349609375,-0.5375452041625977,1.1641407012939453,0.521541178226471,0.05025291442871094,0.2072899341583252,72.48816680908203,-0.0017307833768427372,-0.004672432783991098,0.0023077393416315317,0.4072254002094269,-0.04469240829348564,-0.015431693755090237,0.47600194811820984,0.4838005006313324,0.6184723377227783,0.6285945773124695,-0.00019964328384958208,-0.00010485084931133315,0.057221416383981705,0.05676871910691261,207.9261474609375,207.95127868652344,205.9243927001953,205.9317626953125,0,0,0,0,0,0,0,0,0,0,0,0,0,197.9583282470703,196.3378448486328,198.2100372314453,198.2100372314453,0,0.1959136724472046,15944.447265625,141.1778564453125,141.1778564453125,34.57543182373047,329.625,2,9,255,0,0,0,6,0,36,0,0.3529272973537445,0.34423017501831055,0.3551017642021179,0.35259541869163513,0,0,0,0,-0.002859603613615036,-0.0028207453433424234,0.019005050882697105,-0.034954991191625595,0.002866564318537712,0.0028226934373378754,0.06029496341943741,0.06666737049818039,0.005685396492481232,0.006181210279464722,0.013240620493888855,0.013924039900302887,2860,6,833,1,12,-147.98104858398438,46.16069030761719,554.6087036132812,72.48847961425781,438174.40625,614.5284423828125,530
